57018,TANJUNG GUNUNG,TANAH PINOH,MELAWI,61,79674
57019,TANJUNG HARAPAN,BATU AMPAR,KUBU RAYA,61,78385
57020,TANJUNG HARAPAN,SERAWAI (NANGA SERAWAI),SINTANG,61,78683
57021,TANJUNG HARAPAN,SUHAID,KAPUAS HULU,61,78775
57022,TANJUNG HILIR,PONTIANAK TIMUR,PONTIANAK,61,78236
57023,TANJUNG HULU,PONTIANAK TIMUR,PONTIANAK,61,78137
57024,TANJUNG HULU,SEPAUK,SINTANG,61,78662
57025,TANJUNG INTAN,MENTEBAH,KAPUAS HULU,61,78757
57026,TANJUNG JATI,PUTUSSIBAU SELATAN,KAPUAS HULU,61,78714
57027,TANJUNG KAPUAS,KAPUAS (SANGGAU KAPUAS),SANGGAU,61,78516
57028,TANJUNG KAPUAS,SUHAID,KAPUAS HULU,61,78775
57029,TANJUNG KARANG,PUTUSSIBAU UTARA,KAPUAS HULU,61,78716
57030,TANJUNG KELANSAM,SINTANG,SINTANG,61,78611
57031,TANJUNG KELILING,SEBERUANG,KAPUAS HULU,61,78772
57032,TANJUNG KERACUT,TELUK KERAMAT,SAMBAS,61,79465
57033,TANJUNG LALAU,KAYAN HULU,SINTANG,61,78694
57034,TANJUNG LASA,PUTUSSIBAU UTARA,KAPUAS HULU,61,78716
57035,TANJUNG LAY,NANGA PINOH,MELAWI,61,79672
57036,TANJUNG MAHUNG,SOKAN,MELAWI,61,79675
57037,TANJUNG MAJU,SUNGAI LAUR,KETAPANG,61,78872
57038,TANJUNG MALOI,TUMBANG TITI,KETAPANG,61,78874
57039,TANJUNG MEKAR,SAMBAS,SAMBAS,61,79462
57040,TANJUNG MERPATI,KEMBAYAN,SANGGAU,61,78553
57041,TANJUNG MIRU,KAYAN HULU,SINTANG,61,78694
57042,TANJUNG NIAGA,NANGA PINOH,MELAWI,61,79672
57043,TANJUNG PAOH,PINOH UTARA,MELAWI,61,79672
57044,TANJUNG PASAR,MUARA PAWAN,KETAPANG,61,78813
57045,TANJUNG PERADA,TEMPUNAK,SINTANG,61,78661
57046,TANJUNG PURA,MUARA PAWAN,KETAPANG,61,78813
57047,TANJUNG PURI,SINTANG,SINTANG,61,78611
57048,TANJUNG RAYA,SERAWAI (NANGA SERAWAI),SINTANG,61,78683
57049,TANJUNG RIA,SEPAUK,SINTANG,61,78662
57050,TANJUNG SALEH,SEI / SUNGAI KAKAP,KUBU RAYA,61,78381
57051,TANJUNG SARI,KETUNGAU TENGAH,SINTANG,61,78653
57052,TANJUNG SARI,NANGA PINOH,MELAWI,61,79672
57053,TANJUNG SATAI,PULAU MAYA (PULAU MAYA KARIMATA),KAYONG UTARA,61,78855
57054,TANJUNG SEKAYAM,KAPUAS (SANGGAU KAPUAS),SANGGAU,61,78515
57055,TANJUNG SOKAN,SOKAN,MELAWI,61,79675
57056,TANJUNG TENGANG,NANGA PINOH,MELAWI,61,79672
57057,TANJUNG,MEMPAWAH HILIR,PONTIANAK,61,78913
57058,TANJUNG,MENTEBAH,KAPUAS HULU,61,78757
57059,TANJUNG,SEKADAU HILIR,SEKADAU,61,79511
57060,TANJUNG,TERIAK,BENGKAYANG,61,79214
57061,TANJUNGLOKANG,PUTUSSIBAU SELATAN,KAPUAS HULU,61,78714
57062,TAPANG DAAN,KALIS,KAPUAS HULU,61,78756
57063,TAPANG DULANG,KAPUAS (SANGGAU KAPUAS),SANGGAU,61,78516
57064,TAPANG MANUA,KAYAN HULU,SINTANG,61,78694
57065,TAPANG PERODAH,SEKADAU HULU,SEKADAU,61,79583
57066,TAPANG PULAU,BELITANG HILIR,SEKADAU,61,79586
57067,TAPANG SEMADAK,SEKADAU HILIR,SEKADAU,61,79513
57068,TAPANG TINGANG,NANGA TAMAN,SEKADAU,61,79584
57069,TAPANKING (TAPANG),SOMPAK,LANDAK,61,79363
57070,TAPEN,SUTI SEMARANG,BENGKAYANG,61,79283
57071,TASIK MALAYA,BATU AMPAR,KUBU RAYA,61,78385
57072,TAUK,DEDAI,SINTANG,61,78691
57073,TAWANG SARI,SEPAUK,SINTANG,61,78662
57074,TAWANG,SIDING,BENGKAYANG,61,79286
57075,TEBANG BENUA,TAYAN HILIR,SANGGAU,61,78564
57076,TEBANG KACANG,SEI / SUNGAI RAYA,KUBU RAYA,61,78391
57077,TEBAS KUALA,TEBAS,SAMBAS,61,79461
57078,TEBAS SUNGAI,TEBAS,SAMBAS,61,79461
57079,TEBEDAK,NGABANG,LANDAK,61,79357
57080,TEBING BATU,SEBAWI,SAMBAS,61,79462
57081,TEBING BESERI,JELAI HULU,KETAPANG,61,78876
57082,TEBING KARANGAN,NANGA PINOH,MELAWI,61,79672
57083,TEBUAH ELOK,SUBAH,SAMBAS,61,79417
57084,TEBUAH MARONG (TRANS),LEDO,BENGKAYANG,61,79283
57085,TEKABAN,BELIMBING,MELAWI,61,79671
57086,TEKALONG,MENTEBAH,KAPUAS HULU,61,78757
57087,TEKARANG,TEKARANG,SAMBAS,61,79465
57088,TEKELAK,PINOH UTARA,MELAWI,61,79672
57089,TEKUDAK,KALIS,KAPUAS HULU,61,78756
57090,TELAGA ARUM,SEPONTI,KAYONG UTARA,61,78857
57091,TELAGA DUA,BINJAI HULU,SINTANG,61,78663
57092,TELAGA RAYA,SOKAN,MELAWI,61,79675
57093,TELAGA SATU,BINJAI HULU,SINTANG,61,78663
57094,TELIDIK,TERIAK,BENGKAYANG,61,79214
57095,TELUK AUR,BUNUT HILIR,KAPUAS HULU,61,78761
57096,TELUK BAKUNG,SEI / SUNGAI AMBAWANG,KUBU RAYA,61,78393
57097,TELUK BATANG SELATAN,TELUK BATANG,KAYONG UTARA,61,78856
57098,TELUK BATANG UTARA,TELUK BATANG,KAYONG UTARA,61,78856
57099,TELUK BATANG,TELUK BATANG,KAYONG UTARA,61,78856
57100,TELUK BAYUR,SUNGAI LAUR,KETAPANG,61,78872
57101,TELUK BAYUR,TERENTANG,KUBU RAYA,61,78392
57102,TELUK EMPENING,TERENTANG,KUBU RAYA,61,78392
57103,TELUK GELAM,TELUK / TELOK PAKEDAI,KUBU RAYA,61,78383
57104,TELUK GERUGUK,BOYAN TANJUNG,KAPUAS HULU,61,78758
57105,TELUK HARAPAN,SERAWAI (NANGA SERAWAI),SINTANG,61,78683
57106,TELUK KAPUAS,SEI / SUNGAI RAYA,KUBU RAYA,61,78391
57107,TELUK KASEH,TELUK KERAMAT,SAMBAS,61,79465
57108,TELUK KEBAU,NANGA MAHAP,SEKADAU,61,79585
57109,TELUK KELANSAM,SINTANG,SINTANG,61,78616
57110,TELUK KEMBANG,TELUK KERAMAT,SAMBAS,61,79465
57111,TELUK MELANO,SIMPANG HILIR,KAYONG UTARA,61,78853
57112,TELUK MUTIARA,SUNGAI LAUR,KETAPANG,61,78872
57113,TELUK NANGKA,KUBU,KUBU RAYA,61,78384
57114,TELUK NIBUNG,BATU AMPAR,KUBU RAYA,61,78385
57115,TELUK PAKEDAI DUA,BATU AMPAR,KUBU RAYA,61,78385
57116,TELUK PAKEDAI HULU,TELUK / TELOK PAKEDAI,KUBU RAYA,61,78383
57117,TELUK PAKEDAI I (SATU),TELUK / TELOK PAKEDAI,KUBU RAYA,61,78383
57118,TELUK PAKEDAI II (DUA),TELUK / TELOK PAKEDAI,KUBU RAYA,61,78383
57119,TELUK PANDAN,GALING,SAMBAS,61,79453
57120,TELUK PANGKAL,SOKAN,MELAWI,61,79675
57121,TELUK RUNJAI,JELAI HULU,KETAPANG,61,78876
57122,TELUK SINDUR,BIKA,KAPUAS HULU,61,78753
57123,TEMAHAR,JELIMPO,LANDAK,61,79357
57124,TEMAJUK,PALOH,SAMBAS,61,79466
57125,TEMAWANG BULAI,SEPAUK,SINTANG,61,78662
57126,TEMAWANG MUNTAI,SEPAUK,SINTANG,61,78662
57127,TEMBAGA,NANGA MAHAP,SEKADAU,61,79585
57128,TEMBANG,BUNUT HILIR,KAPUAS HULU,61,78761
57129,TEMBAWANG BALE,BANYUKE HULU,LANDAK,61,79364
57130,TEMBAWANG PANJANG,NANGA PINOH,MELAWI,61,79672
57131,TEMBESUK,NANGA MAHAP,SEKADAU,61,79585
57132,TEMENANG,JONGKONG (JENGKONG),KAPUAS HULU,61,78763
57133,TEMIA SIO,TERIAK,BENGKAYANG,61,79214
57134,TEMIANG KAPUAS,SEPAUK,SINTANG,61,78662
57135,TEMIANG MALI,BALAI,SANGGAU,61,78563
57136,TEMIANG SAWI,NGABANG,LANDAK,61,79357
57137,TEMIANG TABA,BALAI,SANGGAU,61,78563
57138,TEMOYOK,AIR BESAR,LANDAK,61,79365
57139,TEMPAPAN HULU,GALING,SAMBAS,61,79453
57140,TEMPAPAN KUALA,GALING,SAMBAS,61,79453
57141,TEMPAPAN,LEMBAH BAWANG,BENGKAYANG,61,79281
57142,TEMPATAN,SEBAWI,SAMBAS,61,79462
57143,TEMPOAK,MENJALIN,LANDAK,61,79362
57144,TEMPUNAK KAPUAS,TEMPUNAK,SINTANG,61,78661
57145,TEMPURAU,SELIMBAU,KAPUAS HULU,61,78765
57146,TEMPURUKAN,MUARA PAWAN,KETAPANG,61,78813
57147,TEMUYUK,BUNUT HULU,KAPUAS HULU,61,78762
57148,TENGAH,DELTA PAWAN,KETAPANG,61,78812
57149,TENGAH,MEMPAWAH HILIR,PONTIANAK,61,78911
57150,TENGAH,PONTIANAK KOTA,PONTIANAK,61,78111
57151,TENGAH,SINGKAWANG BARAT,SINGKAWANG,61,79121
57152,TENGGULI,SAJAD,SAMBAS,61,79462
57153,TENGKAJAU,PINOH UTARA,MELAWI,61,79672
57154,TENGON PELAIK,AIR BESAR,LANDAK,61,79365
57155,TENGUWE,AIR BESAR,LANDAK,61,79365
57156,TERAJU (TERAJU BARAT),TOBA,SANGGAU,61,78572
57157,TERAP,TOHO,PONTIANAK,61,78361
57158,TERATI,JANGKANG,SANGGAU,61,78591
57159,TERDUK DAMPAK,BELITANG HULU,SEKADAU,61,79587
57160,TERENTANG HILIR,TERENTANG,KUBU RAYA,61,78392
57161,TERENTANG HULU,TERENTANG,KUBU RAYA,61,78392
57162,TERIAK,TERIAK,BENGKAYANG,61,79214
57163,TERTA KARYA,KETUNGAU TENGAH,SINTANG,61,78653
57164,TERTONG,SINTANG,SINTANG,61,78616
57165,TERTUNG MAU,KAYAN HILIR,SINTANG,61,78693
57166,TERUSAN,MANIS MATA,KETAPANG,61,78864
57167,TERUSAN,MEMPAWAH HILIR,PONTIANAK,61,78912
57168,THANG RAYA,BEDUAI (BEDUWAI),SANGGAU,61,78555
57169,TIANG TANJUNG,MEMPAWAH HULU,LANDAK,61,79363
57170,TIGA BERKAT,LUMAR,BENGKAYANG,61,79283
57171,TIMPUK,SEKADAU HILIR,SEKADAU,61,79514
57172,TINTIN PENINJAU,EMPANANG,KAPUAS HULU,61,78768
57173,TINTING BOYOK,SEKADAU HULU,SEKADAU,61,79583
57174,TINTING SELIGI,BADAU,KAPUAS HULU,61,78767
57175,TINUM BARU,TEMPUNAK,SINTANG,61,78661
57176,TIONG KERANJIK,BELIMBING HULU,MELAWI,61,79671
57177,TIRTA KENCANA,BENGKAYANG,BENGKAYANG,61,79211
57178,TITI BARU,TUMBANG TITI,KETAPANG,61,78874
57179,TITIAN KUALA,SELIMBAU,KAPUAS HULU,61,78765
57180,TOGAN BARU,TANAH PINOH BARAT,MELAWI,61,79674
57181,TOHO ILIR,TOHO,PONTIANAK,61,78361
57182,TOLOK,MENYUKE,LANDAK,61,79364
57183,TONAK GONEH,KAYAN HULU,SINTANG,61,78694
57184,TONANG,SENGAH TEMILA,LANDAK,61,79356
57185,TONTANG,SERAWAI (NANGA SERAWAI),SINTANG,61,78683
57186,TOPAN NANGA,KAYAN HULU,SINTANG,61,78694
57187,TRI GADUH,GALING,SAMBAS,61,79453
57188,TRI KEMBANG,GALING,SAMBAS,61,79453
57189,TRI MANDAYAN,TELUK KERAMAT,SAMBAS,61,79465
57190,TRIMULYA,MUKOK,SANGGAU,61,78581
57191,TUA ABANG,SEMITAU,KAPUAS HULU,61,78771
57192,TUAN TUAN,BENUA KAYONG,KETAPANG,61,78822
57193,TUBAJUR,TERIAK,BENGKAYANG,61,79214
57194,TUBANG JAYA,BOYAN TANJUNG,KAPUAS HULU,61,78758
57195,TUBANG RAENG,JELIMPO,LANDAK,61,79357
57196,TUGUK,KAYAN HILIR,SINTANG,61,78693
57197,TUMBAK RAYA,SAYAN,MELAWI,61,79673
57198,TUMBANG TITI,TUMBANG TITI,KETAPANG,61,78874
57199,TUMIANG,SAMALANTAN,BENGKAYANG,61,79281
57200,TUMUK / TUMOK MANGGIS,SAMBAS,SAMBAS,61,79462
57201,TUNANG,MEMPAWAH HULU,LANDAK,61,79363
57202,TUNAS HARAPAN,SERAWAI (NANGA SERAWAI),SINTANG,61,78683
57203,TUNAS MUDA,HULU GURUNG,KAPUAS HULU,61,78764
57204,TUNGGAL BHAKTI,KEMBAYAN,SANGGAU,61,78553
57205,TUNGGUL BOYOK,BONTI,SANGGAU,61,78552
57206,TWI MENTIBAR,SELAKAU,SAMBAS,61,79452
57207,UJUNG BAYUR,EMBALOH HILIR,KAPUAS HULU,61,78754
57208,UJUNG JAMBU,JONGKONG (JENGKONG),KAPUAS HULU,61,78763
57209,UJUNG PANDANG,BUNUT HILIR,KAPUAS HULU,61,78761
57210,UJUNG SAID,JONGKONG (JENGKONG),KAPUAS HULU,61,78763
57211,ULAK MEDANG,MUARA PAWAN,KETAPANG,61,78813
57212,ULAK MUID,TANAH PINOH BARAT,MELAWI,61,79674
57213,ULAK PAUK,EMBALOH HULU,KAPUAS HULU,61,78755
57214,UMIN JAYA,DEDAI,SINTANG,61,78691
57215,UNTANG,BANYUKE HULU,LANDAK,61,79364
57216,UPE,BONTI,SANGGAU,61,78552
57217,UPIT (UPET),BELIMBING,MELAWI,61,79671
57218,URANG UNSA,PUTUSSIBAU SELATAN,KAPUAS HULU,61,78714
57219,USAHA BARU,PEMAHAN,KETAPANG,61,78874
57220,VEGA,SELIMBAU,KAPUAS HULU,61,78765
57221,WAJO HILIR,SIANTAN,PONTIANAK,61,78351
57222,WAJO HULU,SIANTAN,PONTIANAK,61,78351
57223,WANA BHAKTI,KETUNGAU TENGAH,SINTANG,61,78653
57224,WIRAYUDA,KETUNGAU TENGAH,SINTANG,61,78653
57225,WONOREJO,SEPONTI,KAYONG UTARA,61,78857
57226,AGUNG MUYA,TELAGA ANTANG,KOTAWARINGIN TIMUR,62,74352
57227,AIR DUA,BALAI RIAM,SUKAMARA,62,74173
57228,AJANG,PERMATA KECUBUNG,SUKAMARA,62,74173
57229,AMIN JAYA,PANGKALAN BANTENG,KOTAWARINGIN BARAT,62,74183
57230,AMPAH DUA,DUSUN TENGAH,BARITO TIMUR,62,73652
57231,AMPAH KOTA,DUSUN TENGAH,BARITO TIMUR,62,73652
57232,AMPARI BORA,PATANGKEP TUTUI,BARITO TIMUR,62,73671
57233,AMPARI,AWANG,BARITO TIMUR,62,73681
57234,ANGKARAP,DUSUN TIMUR,BARITO TIMUR,62,73618
57235,ANJIR KALAMPAN,KAPUAS BARAT,KAPUAS,62,73552
57236,ANJIR MAMBULAU BARAT,KAPUAS TIMUR,KAPUAS,62,73581
57237,ANJIR MAMBULAU TENGAH,KAPUAS TIMUR,KAPUAS,62,73581
57238,ANJIR MAMBULAU TIMUR,KAPUAS TIMUR,KAPUAS,62,73581
57239,ANJIR PALAMBANG,PULAU PETAK,KAPUAS,62,73592
57240,ANJIR PULANG PISAU,KAHAYAN HILIR,PULANG PISAU,62,74813
57241,ANJIR SERAPAT BARAT,KAPUAS TIMUR,KAPUAS,62,73581
57242,ANJIR SERAPAT BARU,KAPUAS TIMUR,KAPUAS,62,73581
57243,ANJIR SERAPAT TENGAH,KAPUAS TIMUR,KAPUAS,62,73581
57244,ANJIR SERAPAT TIMUR,KAPUAS TIMUR,KAPUAS,62,73581
57245,APAR BATU,AWANG,BARITO TIMUR,62,73681
57246,ARGA MULYA,BULIK,LAMANDAU,62,74162
57247,ARGA MULYA,PANGKALAN BANTENG,KOTAWARINGIN BARAT,62,74183
57248,ARUK,TIMPAH,KAPUAS,62,73554
57249,ASAM BARU,DANAU SELULUK,SERUYAN,62,74271
57250,ASEM KUMBANG,KAMIPANG,KATINGAN,62,74462
57251,AYAWAN,SERUYAN TENGAH,SERUYAN,62,74281
57252,BAAMANG BARAT,BAAMANG,KOTAWARINGIN TIMUR,62,74312
57253,BAAMANG HILIR,BAAMANG,KOTAWARINGIN TIMUR,62,74311
57254,BAAMANG HULU,BAAMANG,KOTAWARINGIN TIMUR,62,74313
57255,BAAMANG TENGAH,BAAMANG,KOTAWARINGIN TIMUR,62,74312
57256,BAAMPAH,MENTAYA HULU,KOTAWARINGIN TIMUR,62,74356
57257,BABAI,KARAU KUALA,BARITO SELATAN,62,73761
57258,BABAUNG,PULAU HANAUT,KOTAWARINGIN TIMUR,62,74362
57259,BABRIAH,PULAU HANAUT,KOTAWARINGIN TIMUR,62,74362
57260,BABUAL BABOTI,KOTAWARINGIN LAMA,KOTAWARINGIN BARAT,62,74161
57261,BADIRIH,MALIKU,PULANG PISAU,62,74873
57262,BAGENDANG HILIR,MENTAYA HILIR UTARA,KOTAWARINGIN TIMUR,62,74361
57263,BAGENDANG HULU,MENTAYA HILIR UTARA,KOTAWARINGIN TIMUR,62,74361
57264,BAGENDANG PERMAI,MENTAYA HILIR UTARA,KOTAWARINGIN TIMUR,62,74361
57265,BAGENDANG TENGAH,MENTAYA HILIR UTARA,KOTAWARINGIN TIMUR,62,74361
57266,BAGOK,BENUA LIMA,BARITO TIMUR,62,73661
57267,BAHAUR BASANTAN,KAHAYAN KUALA,PULANG PISAU,62,74872
57268,BAHAUR BATU RAYA,KAHAYAN KUALA,PULANG PISAU,62,74872
57269,BAHAUR HILIR,KAHAYAN KUALA,PULANG PISAU,62,74872
57270,BAHAUR HULU PERMAI,KAHAYAN KUALA,PULANG PISAU,62,74872
57271,BAHAUR HULU,KAHAYAN KUALA,PULANG PISAU,62,74872
57272,BAHAUR TENGAH,KAHAYAN KUALA,PULANG PISAU,62,74872
57273,BAHAUR,HANAU,SERUYAN,62,74271
57274,BAHITOM / BAHINTOM,MURUNG,MURUNG RAYA,62,73911
57275,BAHU PALAWA,KAHAYAN TENGAH,PULANG PISAU,62,74862
57276,BAJARAU,PARENGGEAN,KOTAWARINGIN TIMUR,62,74355
57277,BAJARUM,KOTA BESI,KOTAWARINGIN TIMUR,62,74353
57278,BAJUH,KAPUAS TENGAH,KAPUAS,62,73555
57279,BAKONSU,LAMANDAU,LAMANDAU,62,74663
57280,BAKUNG RAYA,KATINGAN KUALA,KATINGAN,62,74463
57281,BAKUNGIN,KAPUAS HILIR,KAPUAS,62,73525
57282,BALAI BANJANG,PASAK TALAWANG,KAPUAS,62,73555
57283,BALAI RIAM,BALAI RIAM,SUKAMARA,62,74173
57284,BALAWA,PAJU EPAT,BARITO TIMUR,62,73617
57285,BALITI,GUNUNG TIMANG,BARITO UTARA,62,73862
57286,BALUKUN,KAHAYAN TENGAH,PULANG PISAU,62,74862
57287,BAMBAN RAYA,BATAGUH,KAPUAS,62,73516
57288,BAMBAN,BENUA LIMA,BARITO TIMUR,62,73661
57289,BAMBULUNG,PEMATANG KARAU,BARITO TIMUR,62,73653
57290,BANAMA,PULAU PETAK,KAPUAS,62,73592
57291,BANDAR AGUNG,PARENGGEAN,KOTAWARINGIN TIMUR,62,74355
57292,BANDAR MEKAR,TAMBAN CATUR,KAPUAS,62,73583
57293,BANDAR RAYA,TAMBAN CATUR,KAPUAS,62,73583
57294,BANGKAL,SERUYAN RAYA,SERUYAN,62,74261
57295,BANGKIRAYEN,AWANG,BARITO TIMUR,62,73681
57296,BANGKUANG,KARAU KUALA,BARITO SELATAN,62,73761
57297,BANGKUANG,TEWANG SANGGALANG GARING (SANGALANG),KATINGAN,62,74452
57298,BANGUN HARJA / HARJO,SERUYAN HILIR TIMUR,SERUYAN,62,74215
57299,BANGUN HARJO,BATAGUH,KAPUAS,62,73516
57300,BANGUN JAYA,BALAI RIAM,SUKAMARA,62,74173
57301,BANGUN SARI,MANUHING,GUNUNG MAS,62,74562
57302,BANTAI BAMBURE,DUSUN UTARA,BARITO SELATAN,62,73752
57303,BANTAI NAPU,PAKU,BARITO TIMUR,62,73652
57304,BANTURUNG,BUKIT BATU,PALANGKA RAYA,62,73224
57305,BANUA USANG,DANAU SEMBULUH,SERUYAN,62,74261
57306,BANUT KALANAMAN,KATINGAN HILIR,KATINGAN,62,74413
57307,BANYU LANDAS,BENUA LIMA,BARITO TIMUR,62,73661
57308,BAOK,GUNUNG PUREI,BARITO UTARA,62,73871
57309,BAPANGGANG RAYA,MENTAWA BARU (KETAPANG),KOTAWARINGIN TIMUR,62,74326
57310,BAPEANG,MENTAWA BARU (KETAPANG),KOTAWARINGIN TIMUR,62,74326
57311,BAPINANG HILIR LAUT,PULAU HANAUT,KOTAWARINGIN TIMUR,62,74362
57312,BAPINANG HILIR,PULAU HANAUT,KOTAWARINGIN TIMUR,62,74362
57313,BAPINANG HULU,PULAU HANAUT,KOTAWARINGIN TIMUR,62,74362
57314,BARANGGAU,KAPUAS KUALA,KAPUAS,62,73583
57315,BARARAWA,PEMATANG KARAU,BARITO TIMUR,62,73653
57316,BARATU (BERATU),PERMATA INTAN,MURUNG RAYA,62,73971
57317,BARENG RAMBANG,KAHAYAN TENGAH,PULANG PISAU,62,74862
57318,BARIMBA,KAPUAS HILIR,KAPUAS,62,73524
57319,BARINGIN TUNGGAL JAYA,PARENGGEAN,KOTAWARINGIN TIMUR,62,74355
57320,BARONANG II,KAPUAS HULU,KAPUAS,62,74581
57321,BARU,ARUT SELATAN,KOTAWARINGIN BARAT,62,74113
57322,BARU,DUSUN SELATAN,BARITO SELATAN,62,73713
57323,BARUANG / EKENG,GUNUNG BINTANG AWAI,BARITO SELATAN,62,73753
57324,BARUNANG MIRI,PARENGGEAN,KOTAWARINGIN TIMUR,62,74355
57325,BARUNANG,KAPUAS TENGAH,KAPUAS,62,73555
57326,BARUYAN,RAREN BATUAH,BARITO TIMUR,62,73652
57327,BASARANG JAYA,BASARANG,KAPUAS,62,73564
57328,BASARANG,BASARANG,KAPUAS,62,73564
57329,BASAWANG,TELUK SAMPIT,KOTAWARINGIN TIMUR,62,74363
57330,BASIRIH HILIR,MENTAYA HILIR SELATAN,KOTAWARINGIN TIMUR,62,74363
57331,BASIRIH HULU,MENTAYA HILIR SELATAN,KOTAWARINGIN TIMUR,62,74363
57332,BASUNGKAI,BASARANG,KAPUAS,62,73564
57333,BASUTA RAYA,KAPUAS BARAT,KAPUAS,62,73552
57334,BATAMPANG,DUSUN HILIR,BARITO SELATAN,62,73762
57335,BATANJUNG,KAPUAS KUALA,KAPUAS,62,73583
57336,BATAPAH,TIMPAH,KAPUAS,62,73554
57337,BATILAP,DUSUN HILIR,BARITO SELATAN,62,73762
57338,BATU AGUNG,SERUYAN TENGAH,SERUYAN,62,74281
57339,BATU AGUNG,TELAGA ANTANG,KOTAWARINGIN TIMUR,62,74352
57340,BATU AMPAR,MENTHOBI RAYA,LAMANDAU,62,74162
57341,BATU BADAK,PETAK MALAI,KATINGAN,62,74455
57342,BATU BADINDING,KATINGAN TENGAH,KATINGAN,62,74454
57343,BATU BANGO,KATINGAN HULU,KATINGAN,62,74457
57344,BATU BELAMAN,KUMAI,KOTAWARINGIN BARAT,62,74181
57345,BATU BUA I,LAUNG TUHUP,MURUNG RAYA,62,73991
57346,BATU BUA II,LAUNG TUHUP,MURUNG RAYA,62,73991
57347,BATU HAMBAWANG,SEMATU JAYA,LAMANDAU,62,74162
57348,BATU KARANG,LAUNG TUHUP,MURUNG RAYA,62,73991
57349,BATU KOTAM,BULIK,LAMANDAU,62,74162
57350,BATU MAKAP,SUMBER BARITO,MURUNG RAYA,62,73981
57351,BATU MANANGIS,BATU AMPAR,SERUYAN,62,74281
57352,BATU MIRAU,SUNGAI BABUAT,MURUNG RAYA,62,73971
57353,BATU NINDAN,BASARANG,KAPUAS,62,73564
57354,BATU NYAPAU,TEWAH,GUNUNG MAS,62,74552
57355,BATU NYIWUH,TEWAH,GUNUNG MAS,62,74552
57356,BATU PANAHAN,MARIKIT,KATINGAN,62,74456
57357,BATU PUTER,RUNGAN HULU,GUNUNG MAS,62,74561
57358,BATU PUTIH,MURUNG,MURUNG RAYA,62,73911
57359,BATU SAMBUNG,PASAK TALAWANG,KAPUAS,62,73555
57360,BATU TAMBUN,BATANGKAWA,LAMANDAU,62,74664
57361,BATU TANGKUI,KAHAYAN HULU UTARA,GUNUNG MAS,62,74553
57362,BATU TOJAH,BARITO TUHUP RAYA,MURUNG RAYA,62,73991
57363,BATU TUHUP,LAUNG TUHUP,MURUNG RAYA,62,73991
57364,BATU TUKAN,PETAK MALAI,KATINGAN,62,74455
57365,BATU TUNGGAL,BULIK TIMUR,LAMANDAU,62,74162
57366,BATUAH,BASARANG,KAPUAS,62,73564
57367,BATUAH,RAREN BATUAH,BARITO TIMUR,62,73652
57368,BATUAH,SERANAU,KOTAWARINGIN TIMUR,62,74315
57369,BATURAYA I,GUNUNG TIMANG,BARITO UTARA,62,73862
57370,BATURAYA II,GUNUNG TIMANG,BARITO UTARA,62,73862
57371,BAUN BANGO,KAMIPANG,KATINGAN,62,74462
57372,BAUNG,SERUYAN HILIR,SERUYAN,62,74214
57373,BAWAN,BANAMA TINGANG,PULANG PISAU,62,74863
57374,BAWAN,MENTAYA HULU,KOTAWARINGIN TIMUR,62,74356
57375,BAYAT,BELANTIKAN RAYA,LAMANDAU,62,74663
57376,BELANTI SIAM,PANDIH BATU,PULANG PISAU,62,74871
57377,BELAWAN MULYA,MANUHING,GUNUNG MAS,62,74562
57378,BELAWAN,TANAH SIANG,MURUNG RAYA,62,73961
57379,BELAWANG,KAPUAS MURUNG,KAPUAS,62,73593
57380,BELIBI (BALIBI),BELANTIKAN RAYA,LAMANDAU,62,74663
57381,BENAKITAN,BATANGKAWA,LAMANDAU,62,74664
57382,BENANGIN I  /  I,TEWEH TIMUR,BARITO UTARA,62,73881
57383,BENANGIN II  /  2,TEWEH TIMUR,BARITO UTARA,62,73881
57384,BENANGIN III  /  3,TEWEH TIMUR,BARITO UTARA,62,73881
57385,BENANGIN V  /  5,TEWEH TIMUR,BARITO UTARA,62,73881
57386,BENAO HILIR,LAHEI BARAT,BARITO UTARA,62,73852
57387,BENAO HULU,LAHEI BARAT,BARITO UTARA,62,73852
57388,BENGAHON,LAHEI,BARITO UTARA,62,73852
57389,BENGKUANG MAKMUR,MENTAWA BARU (KETAPANG),KOTAWARINGIN TIMUR,62,74326
57390,BENTOT,PATANGKEP TUTUI,BARITO TIMUR,62,73671
57391,BENTUK JAYA,DADAHUP,KAPUAS,62,73593
57392,BENUATAN,BELANTIKAN RAYA,LAMANDAU,62,74663
57393,BERALANG,LAUNG TUHUP,MURUNG RAYA,62,73991
57394,BERAMBAI MAKMUR,PANGKALAN BANTENG,KOTAWARINGIN BARAT,62,74183
57395,BERAS BELANGE,LAUNG TUHUP,MURUNG RAYA,62,73991
57396,BERENG BARU,RUNGAN,GUNUNG MAS,62,74561
57397,BERENG BELAWAN,MANUHING,GUNUNG MAS,62,74562
57398,BERENG BENGKEL,SEBANGAU,PALANGKA RAYA,62,73114
57399,BERENG JUN,MANUHING,GUNUNG MAS,62,74562
57400,BERENG MALAKA,RUNGAN,GUNUNG MAS,62,74561
57401,BERENG,KAHAYAN HILIR,PULANG PISAU,62,74831
57402,BERINGIN AGUNG,TELAGA ANTANG,KOTAWARINGIN TIMUR,62,74352
57403,BERINGIN RAYA,TEWEH TENGAH,BARITO UTARA,62,73814
57404,BERIWIT,MURUNG,MURUNG RAYA,62,73911
